,UDI,Product ID,Type,Air temperature [K],Rotational speed [rpm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
7850,3146,M18005,M,300.5,0.31621459575424243,98.0,False,False,False,False,False,False
7851,3659,M18518,M,302.2,0.31621459575672767,113.0,False,False,False,False,False,False
7852,4415,L51594,L,302.7,0.31621459576120203,73.0,False,False,False,False,False,False
7853,2566,L49745,L,299.4,0.31621459574411476,153.0,False,False,False,False,False,False
7854,818,L47997,L,296.8,0.31621459575036914,140.0,False,False,False,False,False,False
7855,4100,L51279,L,302.0,0.31621459575774896,159.0,False,False,False,False,False,False
7856,1547,L48726,L,298.4,0.3162145957523327,100.0,False,False,False,False,False,False
7857,3089,M17948,M,300.0,0.3162145957663757,155.0,False,False,False,False,False,False
7858,9602,L56781,L,298.9,0.31621459577887323,61.0,False,False,False,False,False,False
7859,2389,M17248,M,299.2,0.31621459576154126,135.0,False,False,False,False,False,False
7860,2525,M17384,M,298.8,0.3162145957565181,108.0,False,False,False,False,False,False
7861,5140,M19999,M,304.4,0.31621459576062416,199.0,False,False,False,False,False,False
7862,1659,H31072,H,298.1,0.3162145957638674,159.0,False,False,False,False,False,False
7863,9564,M24423,M,299.8,0.31621459577145855,108.0,False,False,False,False,False,False
7864,8820,H38233,H,297.4,0.3162145957486403,120.0,False,False,False,False,False,False
7865,6220,H35633,H,301.1,0.3162145957536209,108.0,False,False,False,False,False,False
7866,228,L47407,L,298.3,0.31621459576225747,168.0,False,False,False,False,False,False
7867,9681,L56860,L,299.1,0.31621459577493466,22.0,False,False,False,False,False,False
7868,2107,L49286,L,299.4,0.31621459576726046,57.0,False,False,False,False,False,False
7869,9908,M24767,M,298.6,0.31621459575923283,206.0,False,False,False,False,False,False
7870,8575,L55754,L,297.6,0.31621459575492444,132.0,False,False,False,False,False,False
7871,7250,L54429,L,299.9,0.31621459575322486,204.0,False,False,False,False,False,False
7872,9917,M24776,M,298.5,0.3162145957630011,18.0,False,False,False,False,False,False
7873,33,L47212,L,299.0,0.31621459575454774,91.0,False,False,False,False,False,False
7874,1928,H31341,H,298.0,0.3162145957451765,19.0,False,False,False,False,False,False
7875,2655,L49834,L,299.9,0.31621459576371735,171.0,False,False,False,False,False,False
7876,2531,L49710,L,298.9,0.31621459575595035,64.0,False,False,False,False,False,False
7877,6740,L53919,L,301.7,0.31621459575891836,154.0,False,False,False,False,False,False
7878,3619,L50798,L,301.9,0.31621459575665806,14.0,False,False,False,False,False,False
7880,1284,L48463,L,298.3,0.316214595749289,96.0,False,False,False,False,False,False
7881,6054,L53233,L,300.8,0.3162145957709891,140.0,False,False,False,False,False,False
7882,4142,H33555,H,300.0085898275486,0.3162145957576153,49.0,False,False,False,False,False,False
7883,6207,M21066,M,300.8,0.3162145957682158,79.0,False,False,False,False,False,False
7884,4806,L51985,L,303.6,0.3162145957655784,108.0,False,False,False,False,False,False
7885,5385,M20244,M,302.9,0.31621459575469907,206.0,False,False,False,False,False,False
7886,281,M15140,M,298.1,0.3162145957572097,108.0,False,False,False,False,False,False
7887,1069,L48248,L,296.8,0.3162145957525789,155.0,False,False,False,False,False,False
7888,2356,M17215,M,299.3,0.31621459574422245,44.0,False,False,False,False,False,False
7889,1074,L48253,L,297.0,0.3162145957541655,168.0,False,False,False,False,False,False
7890,106,L47285,L,298.8,0.31621459576488503,68.0,False,False,False,False,False,False
7891,8114,L55293,L,300.4,0.31621459575741334,3.0,False,False,False,False,False,False
7892,9168,M24027,M,297.6,0.316214595752415,178.0,False,False,False,False,False,False
7893,4513,M19372,M,302.5,0.31621459575393346,110.0,False,False,False,False,False,False
7894,6537,L53716,L,301.3,0.3162145957535421,83.0,False,False,False,False,False,False
7895,7197,H36610,H,300.1,0.31621459575507355,64.0,False,False,False,False,False,False
7896,3072,L50251,L,300.0,0.31621459577976335,112.0,False,False,False,False,False,False
7897,8210,L55389,L,300.0085898275486,0.3162145957523327,21.0,False,False,False,False,False,False
7898,3714,L50893,L,300.0085898275486,0.31621459576361666,41.0,False,False,False,False,False,False
7899,5826,L53005,L,301.3,0.3162145957540884,221.0,False,False,False,False,False,False
7900,30,L47209,L,300.0085898275486,0.31621459576911565,84.0,False,False,False,False,False,False
7901,2358,L49537,L,299.3,0.31621459577173233,52.0,False,False,False,False,False,False
7902,939,L48118,L,295.6,0.31621459577317984,29.0,False,False,False,False,False,False
7903,3155,L50334,L,300.4,0.31621459576198496,127.0,False,False,False,False,False,False
7904,8623,L55802,L,297.5,0.3162145957558784,29.0,False,False,False,False,False,False
7905,2839,L50018,L,300.0085898275486,0.3162145957586636,180.0,False,False,False,False,False,False
7906,7516,M22375,M,300.4,0.3162145957473001,9.0,False,False,False,False,False,False
7907,7160,L54339,L,300.1,0.31621459576068267,186.0,False,False,False,False,False,False
7908,7985,L55164,L,301.0,0.31621459576284405,111.0,False,False,False,False,False,False
7909,148,L47327,L,298.4,0.3162145957609151,179.0,False,False,False,False,False,False
7910,8761,M23620,M,297.4,0.316214595752415,174.0,False,False,False,False,False,False
7911,7968,M22827,M,301.0,0.31621459576659067,69.0,False,False,False,False,False,False
7912,9070,M23929,M,297.2,0.31621459576855954,133.0,False,False,False,False,False,False
7913,7931,L55110,L,300.6,0.31621459575714145,203.0,False,False,False,False,False,False
7914,9947,L57126,L,298.3,0.31621459576015026,103.0,False,False,False,False,False,False
7915,9197,L56376,L,298.0,0.31621459576562366,49.0,False,False,False,False,False,False
7916,8327,H37740,H,298.6,0.31621459576137234,119.0,False,False,False,False,False,False
7917,2029,M16888,M,298.7,0.3162145957486403,74.0,False,False,False,False,False,False
7918,5716,H35129,H,302.2,0.31621459576516564,160.0,False,False,False,False,False,False
7919,3061,L50240,L,300.0,0.3162145957746572,84.0,False,False,False,False,False,False
7920,6472,L53651,L,300.4,0.31621459576137234,124.0,False,False,False,False,False,False
7921,8434,M23293,M,298.8,0.3162145957600903,192.0,False,False,False,False,False,False
7922,5377,H34790,H,302.8,0.31621459574739774,108.0,False,False,False,False,False,False
7923,8824,M23683,M,300.0085898275486,0.31621459575658817,108.0,False,False,False,False,False,False
7924,6084,L53263,L,300.9,0.31621459575216726,214.0,False,False,False,False,False,False
7925,9967,L57146,L,298.3,0.3162145957604477,149.0,False,False,False,False,False,False
7926,5614,M20473,M,303.0,0.31621459575898164,114.0,False,False,False,False,False,False
7927,1288,L48467,L,298.5,0.31621459575454774,108.0,False,False,False,False,False,False
7928,8817,M23676,M,297.2,0.3162145957549991,108.0,False,False,False,False,False,False
7929,7862,L55041,L,300.5,0.31621459575990934,25.0,False,False,False,False,False,False
7930,1009,L48188,L,296.2,0.3162145957561648,3.0,False,False,False,False,False,False
7931,5737,M20596,M,300.0085898275486,0.316214595756022,212.0,False,False,False,False,False,False
7932,8615,L55794,L,297.5,0.3162145957690427,9.0,False,False,False,False,False,False
7933,2351,L49530,L,299.3,0.31621459577086103,33.0,False,False,False,False,False,False
7934,6828,M21687,M,301.0,0.3162145957609151,170.0,False,False,False,False,False,False
7935,4241,L51420,L,302.4,0.3162145957751826,77.0,False,False,False,False,False,False
7936,1617,H31030,H,300.0085898275486,0.3162145957679431,48.0,False,False,False,False,False,False
7937,2580,L49759,L,299.3,0.3162145957724063,187.0,False,False,False,False,False,False
7938,8376,M23235,M,300.0085898275486,0.31621459575174937,39.0,False,False,False,False,False,False
7939,7355,M22214,M,299.7,0.3162145957552956,35.0,False,False,False,False,False,False
7940,6203,L53382,L,301.0,0.31621459574324057,69.0,False,False,False,False,False,False
7941,9345,L56524,L,298.2,0.3162145957660259,16.0,False,False,False,False,False,False
7942,3376,M18235,M,301.4,0.31621459575741334,27.0,False,False,False,False,False,False
7943,1248,L48427,L,297.2,0.3162145957607992,212.0,False,False,False,False,False,False
7944,2231,L49410,L,299.5,0.3162145957565181,173.0,False,False,False,False,False,False
7945,5329,M20188,M,303.7,0.3162145957535421,108.0,False,False,False,False,False,False
7946,1217,L48396,L,296.9,0.31621459576085725,120.0,False,False,False,False,False,False
7947,9755,M24614,M,298.5,0.3162145957629489,205.0,False,False,False,False,False,False
7948,2345,M17204,M,299.2,0.31621459577121025,19.0,False,False,False,False,False,False
7949,3273,M18132,M,301.3,0.31621459576497907,210.0,False,False,False,False,False,False
7950,9599,L56778,L,299.0,0.3162145957594194,54.0,False,False,False,False,False,False
7951,686,M15545,M,297.7,0.31621459576688704,32.0,False,False,False,False,False,False
7952,1396,L48575,L,299.1,0.31621459575693545,151.0,False,False,False,False,False,False
7953,557,L47736,L,297.5,0.31621459574938054,137.0,False,False,False,False,False,False
7954,6858,L54037,L,301.1,0.31621459576628885,34.0,False,False,False,False,False,False
7955,9036,M23895,M,297.3,0.31621459577043637,42.0,False,False,False,False,False,False
7956,6506,L53685,L,301.1,0.31621459575727784,215.0,False,False,False,False,False,False
7957,9988,M24847,M,298.8,0.31621459576003014,210.0,False,False,False,False,False,False
7958,6582,L53761,L,301.4,0.31621459576331135,108.0,False,False,False,False,False,False
7959,7387,M22246,M,299.8,0.3162145957640656,108.0,False,False,False,False,False,False
7960,8744,H38157,H,297.4,0.31621459574610383,130.0,False,False,False,False,False,False
7961,4761,L51940,L,303.6,0.3162145957626328,64.0,False,False,False,False,False,False
7962,6085,M20944,M,300.8,0.31621459576032923,0.0,False,False,False,False,False,False
7963,6141,L53320,L,300.8,0.3162145957647905,144.0,False,False,False,False,False,False
7964,7036,L54215,L,300.6,0.31621459575984867,83.0,False,False,False,False,False,False
7965,4556,L51735,L,302.7,0.31621459576900607,4.0,False,False,False,False,False,False
7966,8304,L55483,L,298.8,0.3162145957602697,51.0,False,False,False,False,False,False
7967,7851,M22710,M,300.3,0.31621459575658817,0.0,False,False,False,False,False,False
7968,4490,L51669,L,302.5,0.31621459575923283,48.0,False,False,False,False,False,False
7969,2255,L49434,L,299.1,0.31621459574630634,28.0,False,False,False,False,False,False
7970,4173,L51352,L,302.2,0.3162145957519173,132.0,False,False,False,False,False,False
7971,5380,L52559,L,302.9,0.3162145957565181,196.0,False,False,False,False,False,False
7972,620,L47799,L,298.3,0.3162145957604477,73.0,False,False,False,False,False,False
7973,1777,L48956,L,300.0085898275486,0.31621459576356614,34.0,False,False,False,False,False,False
7974,9869,L57048,L,298.9,0.31621459576154126,96.0,False,False,False,False,False,False
7975,6489,L53668,L,300.7,0.3162145957468071,171.0,False,False,False,False,False,False
7976,1184,L48363,L,297.3,0.3162145957607992,25.0,False,False,False,False,False,False
7977,3782,L50961,L,302.3,0.31621459575781546,7.0,False,False,False,False,False,False
7978,2813,M17672,M,300.0,0.3162145957540884,117.0,False,False,False,False,False,False
7979,7362,L54541,L,299.5,0.31621459576015026,52.0,False,False,False,False,False,False
7980,1757,M16616,M,300.0085898275486,0.3162145957499239,108.0,False,False,False,False,False,False
7981,7163,L54342,L,300.2,0.3162145957512396,108.0,False,False,False,False,False,False
7982,1109,L48288,L,296.6,0.3162145957602697,108.0,False,False,False,False,False,False
7983,3382,L50561,L,301.3,0.31621459575106764,45.0,False,False,False,False,False,False
7984,1654,L48833,L,298.0,0.3162145957519173,147.0,False,False,False,False,False,False
7985,2659,L49838,L,300.0,0.3162145957526605,181.0,False,False,False,False,False,False
7986,785,L47964,L,296.7,0.31621459577082883,55.0,False,False,False,False,False,False
7987,1813,L48992,L,298.2,0.31621459575853517,134.0,False,False,False,False,False,False
7988,9446,M24305,M,298.2,0.3162145957565181,80.0,False,False,False,False,False,False
7989,5284,L52463,L,303.8,0.31621459576148514,145.0,False,False,False,False,False,False
7990,2606,L49785,L,299.4,0.3162145957629489,37.0,False,False,False,False,False,False
7991,5059,L52238,L,303.9,0.31621459576154126,194.0,False,False,False,False,False,False
7992,7675,L54854,L,300.5,0.3162145957605655,202.0,False,False,False,False,False,False
7993,8727,L55906,L,297.2,0.3162145957634646,84.0,False,False,False,False,False,False
7994,8882,H38295,H,298.0,0.31621459576120203,89.0,False,False,False,False,False,False
7995,3885,H33298,H,302.5,0.316214595766462,44.0,False,False,False,False,False,False
7996,7413,L54592,L,300.0,0.31621459576692895,181.0,False,False,False,False,False,False
7997,3034,M17893,M,300.6,0.3162145957758085,15.0,False,False,False,False,False,False
7998,9088,L56267,L,297.1,0.3162145957686724,181.0,False,False,False,False,False,False
7999,9383,L56562,L,297.5,0.3162145957657588,115.0,False,False,False,False,False,False
8000,9586,M24445,M,299.3,0.3162145957635154,19.0,False,False,False,False,False,False
8001,2369,M17228,M,299.3,0.316214595758014,83.0,False,False,False,False,False,False
8002,5706,L52885,L,302.4,0.31621459575693545,137.0,False,False,False,False,False,False
8003,1366,L48545,L,298.7,0.3162145957684838,70.0,False,False,False,False,False,False
8004,1510,L48689,L,298.0,0.3162145957552956,220.0,True,True,False,False,False,False
8005,548,M15407,M,297.5,0.31621459575891836,112.0,False,False,False,False,False,False
8006,2414,L49593,L,299.0,0.31621459577475053,198.0,False,False,False,False,False,False
8007,9665,L56844,L,299.1,0.3162145957454886,108.0,True,False,False,False,True,False
8008,8382,H37795,H,298.8,0.3162145957617643,53.0,False,False,False,False,False,False
8009,8730,L55909,L,297.3,0.31621459574892,91.0,False,False,False,False,False,False
8010,8878,M23737,M,298.1,0.3162145957574809,80.0,False,False,False,False,False,False
8011,8010,H37423,H,300.9,0.31621459577915917,173.0,False,False,False,False,False,False
8012,2493,H31906,H,299.0,0.3162145957515805,199.0,False,False,False,False,False,False
8013,172,L47351,L,298.2,0.3162145957576153,27.0,False,False,False,False,False,False
8014,6575,L53754,L,301.4,0.31621459576426175,181.0,False,False,False,False,False,False
8015,3451,L50630,L,301.6,0.3162145957603885,222.0,False,False,False,False,False,False
8016,3040,M17899,M,300.3,0.31621459576806055,32.0,False,False,False,False,False,False
8017,7083,L54262,L,300.7,0.3162145957573457,207.0,False,False,False,False,False,False
8018,7319,H36732,H,299.9,0.3162145957620398,154.0,False,False,False,False,False,False
8019,3296,L50475,L,301.1,0.3162145957597879,108.0,False,False,False,False,False,False
8020,9637,L56816,L,299.2,0.3162145957604477,158.0,False,False,False,False,False,False
8021,912,M15771,M,295.6,0.3162145957594194,171.0,False,False,False,False,False,False
8022,1506,L48685,L,298.0,0.316214595766462,210.0,False,False,False,False,False,False
8023,7271,L54450,L,300.2,0.31621459577277167,35.0,False,False,False,False,False,False
8024,9699,L56878,L,298.8,0.31621459576798233,67.0,False,False,False,False,False,False
8025,4578,L51757,L,300.0085898275486,0.3162145957725481,61.0,False,False,False,False,False,False
8026,8754,M23613,M,297.4,0.31621459576774535,156.0,False,False,False,False,False,False
8027,6050,M20909,M,300.9,0.31621459576371735,130.0,False,False,False,False,False,False
8028,4274,L51453,L,302.6,0.31621459575917027,160.0,False,False,False,False,False,False
8029,8590,M23449,M,297.3,0.31621459576220323,171.0,False,False,False,False,False,False
8030,1880,M16739,M,298.2,0.3162145957656688,106.0,False,False,False,False,False,False
8031,4379,M19238,M,301.9,0.31621459575183347,217.0,False,False,False,False,False,False
8032,9431,L56610,L,300.0085898275486,0.31621459576829286,108.0,False,False,False,False,False,False
